school_id,school_name,school_type,students,lat,lon,h3_index,index_right,ward_id
synt_school_289,synt_school_289,private,314,12.98619485627333,77.58744775925473,8860145b47fffff,6.0,ward_7
synt_school_290,synt_school_290,private,466,12.962352114292774,77.62008157461183,8861892edbfffff,128.0,ward_129
synt_school_291,synt_school_291,private,361,12.979745822174902,77.62011144955157,8861892ed7fffff,43.0,ward_44
synt_school_292,synt_school_292,govt,141,13.036231249982226,77.54338807198594,886014590bfffff,126.0,ward_127
synt_school_293,synt_school_293,govt,325,12.979646281667618,77.56036757711458,8860145b19fffff,5.0,ward_6
synt_school_294,synt_school_294,govt,140,12.942836549498384,77.535102328711,8860145a03fffff,83.0,ward_84
synt_school_295,synt_school_295,private,199,13.01110993046826,77.55753404443519,8860145b31fffff,30.0,ward_31
synt_school_296,synt_school_296,private,739,12.971828078274987,77.64619637332646,8861892ecbfffff,100.0,ward_101
synt_school_297,synt_school_297,govt,20,13.01978438521392,77.53835865782062,886014595bfffff,75.0,ward_76
synt_school_298,synt_school_298,private,509,13.002197582650972,77.62448633119584,8861892eb9fffff,88.0,ward_89
synt_school_299,synt_school_299,aided,318,12.9515471396411,77.54190447138878,8860145a07fffff,58.0,ward_59
synt_school_300,synt_school_300,govt,269,13.052180547324115,77.62713374471384,8861892ce1fffff,161.0,ward_162
synt_school_301,synt_school_301,private,227,12.98790956104053,77.58086689498698,8860145b09fffff,6.0,ward_7
synt_school_302,synt_school_302,private,147,13.015749701482875,77.61758665137033,8861892eb5fffff,74.0,ward_75
synt_school_303,synt_school_303,private,392,12.970524328988313,77.59113639683176,8860145b49fffff,3.0,ward_4
synt_school_304,synt_school_304,govt,97,12.973639139078625,77.53833465742301,8860145849fffff,42.0,ward_43
synt_school_305,synt_school_305,private,420,12.996520944170495,77.60113182256126,8860145b69fffff,6.0,ward_7
synt_school_306,synt_school_306,govt,41,12.987224118956386,77.60150824802787,8861892e93fffff,3.0,ward_4
synt_school_307,synt_school_307,private,72,13.00189464606923,77.60629323033997,8860145b6dfffff,40.0,ward_41
synt_school_308,synt_school_308,private,308,12.980050851110255,77.60965525980674,8861892e9bfffff,22.0,ward_23
synt_school_309,synt_school_309,private,476,13.023847052949064,77.55052835542322,886014595dfffff,126.0,ward_127
synt_school_310,synt_school_310,govt,281,12.971833877153019,77.59827595019776,8860145b49fffff,20.0,ward_21
synt_school_311,synt_school_311,private,111,13.003813471760958,77.63970100160618,8861892e85fffff,79.0,ward_80
synt_school_312,synt_school_312,private,159,12.958461887162269,77.63113527840368,88618925e5fffff,128.0,ward_129
synt_school_313,synt_school_313,aided,435,12.987138404192551,77.6538968316165,8861892ec5fffff,147.0,ward_148
synt_school_314,synt_school_314,private,417,13.01538809750649,77.5662104211234,8860145b23fffff,38.0,ward_39
synt_school_315,synt_school_315,govt,96,12.963410423212814,77.5703133714016,8860145b59fffff,7.0,ward_8
synt_school_316,synt_school_316,private,464,12.976442180534486,77.60412117955028,8861892e9bfffff,20.0,ward_21
synt_school_317,synt_school_317,private,280,12.969136762874419,77.59869104929135,88618925a7fffff,20.0,ward_21
synt_school_318,synt_school_318,private,91,12.995128868082897,77.5890864848262,8860145b6bfffff,6.0,ward_7
synt_school_319,synt_school_319,private,302,12.997306108606887,77.53313525903276,886014586bfffff,67.0,ward_68
synt_school_320,synt_school_320,private,171,12.97304304461544,77.53666474731875,8860145849fffff,62.0,ward_63
synt_school_321,synt_school_321,private,666,12.95742292370425,77.56511193629686,8860145a65fffff,17.0,ward_18
synt_school_322,synt_school_322,private,212,12.948719079794214,77.54602630069652,8860145a05fffff,58.0,ward_59
synt_school_323,synt_school_323,private,250,12.984208239086136,77.54574381761506,8860145b13fffff,25.0,ward_26
synt_school_324,synt_school_324,private,292,12.947206326213113,77.55910332988041,8860145a63fffff,39.0,ward_40
synt_school_325,synt_school_325,govt,88,13.003337794951003,77.58432421681282,8860145b63fffff,38.0,ward_39
synt_school_326,synt_school_326,private,510,12.979584163109529,77.61194903479468,8861892e99fffff,22.0,ward_23
synt_school_327,synt_school_327,private,327,13.002656333053148,77.53429996106023,8860145861fffff,77.0,ward_78
synt_school_328,synt_school_328,govt,104,12.965707342108205,77.56240471736261,8860145b5bfffff,11.0,ward_12
synt_school_329,synt_school_329,govt,20,12.956197750989535,77.53937024499962,8860145a3dfffff,59.0,ward_60
synt_school_330,synt_school_330,private,134,13.035145078295711,77.56927741536892,886014594dfffff,101.0,ward_102
synt_school_331,synt_school_331,govt,289,12.952519606321847,77.58684887839605,88618925b1fffff,31.0,ward_32
synt_school_332,synt_school_332,private,455,12.956653167451481,77.59253370612669,88618925bdfffff,23.0,ward_24
synt_school_333,synt_school_333,govt,52,12.968914513280286,77.53711905538405,8860145849fffff,37.0,ward_38
synt_school_334,synt_school_334,govt,264,12.997323454133399,77.57927845577316,8860145b05fffff,8.0,ward_9
synt_school_335,synt_school_335,private,414,12.93498977195821,77.62067586676663,88618925c5fffff,76.0,ward_77
synt_school_336,synt_school_336,private,760,12.980015877197634,77.59132995677278,8860145b41fffff,3.0,ward_4
synt_school_337,synt_school_337,private,315,12.943868618396655,77.57225164761597,8860145a69fffff,24.0,ward_25
synt_school_338,synt_school_338,private,473,12.98859209251152,77.52234988347325,8860145809fffff,80.0,ward_81
synt_school_339,synt_school_339,private,284,13.011464775182402,77.5815481723922,8860145b29fffff,38.0,ward_39
synt_school_340,synt_school_340,aided,323,12.950811671989808,77.5668104187034,8860145a61fffff,24.0,ward_25
synt_school_341,synt_school_341,private,158,13.056465250003198,77.61622830553455,8861892ce3fffff,161.0,ward_162
synt_school_342,synt_school_342,private,416,12.999311362306697,77.53635909822142,8860145861fffff,67.0,ward_68
synt_school_343,synt_school_343,private,516,12.95709767663487,77.63584427432512,8861892533fffff,128.0,ward_129
synt_school_344,synt_school_344,private,73,12.966659517184702,77.52502721763246,8860145a37fffff,73.0,ward_74
synt_school_345,synt_school_345,private,198,12.969306614246626,77.59285263634527,8860145b49fffff,3.0,ward_4
synt_school_346,synt_school_346,private,527,13.017439854515642,77.60871486833241,8861892eb7fffff,66.0,ward_67
synt_school_347,synt_school_347,govt,187,12.98386497900216,77.55536885574982,8860145b11fffff,14.0,ward_15
synt_school_348,synt_school_348,private,379,12.962822425910392,77.57213129973569,8860145b59fffff,7.0,ward_8
synt_school_349,synt_school_349,private,323,12.97299017754869,77.54613418028417,8860145a27fffff,28.0,ward_29
synt_school_350,synt_school_350,govt,212,12.97049400582871,77.62797028259874,8861892ed1fffff,68.0,ward_69
synt_school_351,synt_school_351,private,225,12.991066902540446,77.58465049799159,8860145b0dfffff,6.0,ward_7
synt_school_352,synt_school_352,govt,200,13.027051143042458,77.58643032040388,8861892c99fffff,89.0,ward_90
synt_school_353,synt_school_353,private,528,12.985700403793919,77.52334259371436,8860145847fffff,80.0,ward_81
synt_school_354,synt_school_354,govt,203,13.01648787373752,77.59794994470676,8861892cdbfffff,48.0,ward_49
synt_school_355,synt_school_355,private,536,12.986966137706611,77.62040374975207,8861892e9dfffff,43.0,ward_44
synt_school_356,synt_school_356,private,282,12.979142432876476,77.5737224087536,8860145b55fffff,0.0,ward_1
synt_school_357,synt_school_357,aided,664,12.955676504612201,77.58262772837519,88618925b1fffff,10.0,ward_11
synt_school_358,synt_school_358,private,168,12.970880178952847,77.5674222523171,8860145b51fffff,2.0,ward_3
synt_school_359,synt_school_359,private,185,12.976550097948829,77.56429852118944,8860145b57fffff,5.0,ward_6
synt_school_360,synt_school_360,private,193,12.934376689265415,77.60282004807539,8861892589fffff,86.0,ward_87
synt_school_361,synt_school_361,govt,198,13.000231871007877,77.583770475774,8860145b63fffff,15.0,ward_16
synt_school_362,synt_school_362,private,514,12.952609676212901,77.59246995314423,88618925bdfffff,35.0,ward_36
synt_school_363,synt_school_363,aided,551,13.022552604707823,77.58367874141143,8860145b25fffff,38.0,ward_39
synt_school_364,synt_school_364,private,567,12.970240803192723,77.57175696944844,8860145b51fffff,1.0,ward_2
synt_school_365,synt_school_365,private,434,12.98343529047944,77.60336002641981,8861892e93fffff,3.0,ward_4
synt_school_366,synt_school_366,govt,311,12.978790870374532,77.56513872217782,8860145b57fffff,2.0,ward_3
synt_school_367,synt_school_367,private,49,12.999416962032269,77.64171492962342,8861892ee3fffff,79.0,ward_80
synt_school_368,synt_school_368,private,450,12.991904319864,77.61630654238301,8861892e95fffff,40.0,ward_41
synt_school_369,synt_school_369,private,324,13.020422106009269,77.55309438168914,8860145b37fffff,126.0,ward_127
synt_school_370,synt_school_370,private,576,12.968750995422893,77.52557689587707,886014584bfffff,73.0,ward_74
synt_school_371,synt_school_371,govt,342,12.99457933900611,77.59427275578112,8860145b6bfffff,6.0,ward_7
synt_school_372,synt_school_372,private,191,12.97236469123245,77.52670583919044,886014584bfffff,73.0,ward_74
synt_school_373,synt_school_373,govt,421,12.962203278083464,77.57513372081219,8860145b59fffff,7.0,ward_8
synt_school_374,synt_school_374,aided,256,13.064446498552305,77.59513140079696,8861892cbdfffff,160.0,ward_161
synt_school_375,synt_school_375,private,789,12.990574210913335,77.55007198261853,8860145b17fffff,21.0,ward_22
synt_school_376,synt_school_376,private,526,13.01197475735306,77.57806509758252,8860145b21fffff,38.0,ward_39
synt_school_377,synt_school_377,govt,20,13.059661416450957,77.5341918831566,886014593dfffff,183.0,ward_184
synt_school_378,synt_school_378,private,313,12.955591224903735,77.56983574652492,8860145a65fffff,24.0,ward_25
synt_school_379,synt_school_379,aided,241,13.010148714933415,77.62321609555033,8861892ebdfffff,85.0,ward_86
synt_school_380,synt_school_380,aided,359,12.957540742644184,77.58107254120904,88618925b3fffff,10.0,ward_11
synt_school_381,synt_school_381,private,454,13.021982203414334,77.59575754492957,8861892cd1fffff,44.0,ward_45
synt_school_382,synt_school_382,private,565,12.98673452846704,77.5684170892846,8860145b0bfffff,2.0,ward_3
synt_school_383,synt_school_383,private,364,12.953048492344937,77.55187265466301,8860145a29fffff,36.0,ward_37
synt_school_384,synt_school_384,private,509,12.94396002228232,77.5890496499525,8861892595fffff,57.0,ward_58
synt_school_385,synt_school_385,govt,106,13.048874380579564,77.5182782046845,8860145917fffff,175.0,ward_176
synt_school_386,synt_school_386,aided,356,12.933711024875803,77.57672544989869,8861892593fffff,63.0,ward_64
synt_school_387,synt_school_387,private,603,12.98184770332143,77.5707179228365,8860145b0bfffff,2.0,ward_3
synt_school_388,synt_school_388,govt,244,12.994615449272446,77.62052554438709,8861892e83fffff,79.0,ward_80
synt_school_389,synt_school_389,aided,192,12.942267128256413,77.56206480847048,8860145a6bfffff,47.0,ward_48
synt_school_390,synt_school_390,govt,356,12.995320793994495,77.53025483710297,886014586bfffff,67.0,ward_68
synt_school_391,synt_school_391,govt,246,13.047198897127313,77.62526674827535,8861892cebfffff,161.0,ward_162
synt_school_392,synt_school_392,private,396,12.988309866132113,77.62072621549638,8861892e9dfffff,79.0,ward_80
synt_school_393,synt_school_393,govt,64,13.045770212433345,77.5537011444363,886014590dfffff,149.0,ward_150
synt_school_394,synt_school_394,private,239,12.952965729281537,77.6023614438038,88618925abfffff,23.0,ward_24
synt_school_395,synt_school_395,private,358,12.987447242062583,77.50480893432551,886014581dfffff,139.0,ward_140
synt_school_396,synt_school_396,private,600,12.950779143221569,77.57240191006973,8860145a6dfffff,24.0,ward_25
synt_school_397,synt_school_397,private,223,12.989933294691879,77.598030956001,8860145b69fffff,6.0,ward_7
synt_school_398,synt_school_398,private,415,12.969948377591056,77.58145817470141,8860145b5dfffff,1.0,ward_2
synt_school_399,synt_school_399,private,20,12.962740797132083,77.55062444799086,8860145a21fffff,34.0,ward_35
synt_school_400,synt_school_400,govt,170,12.971440436973266,77.61277972789169,88618925a5fffff,20.0,ward_21
synt_school_401,synt_school_401,govt,75,13.014349564571644,77.59427165665696,8861892cdbfffff,44.0,ward_45
synt_school_402,synt_school_402,private,317,13.047476739038826,77.6035237108921,8861892c81fffff,133.0,ward_134
synt_school_403,synt_school_403,private,420,12.986701628912122,77.60820472946548,8861892e91fffff,22.0,ward_23
synt_school_404,synt_school_404,private,288,12.995546644511101,77.5829993135655,8860145b0dfffff,6.0,ward_7
synt_school_405,synt_school_405,private,163,12.951785642114437,77.60654850164896,8861892585fffff,20.0,ward_21
synt_school_406,synt_school_406,aided,189,12.981426890458996,77.55649317601055,8860145b19fffff,14.0,ward_15
synt_school_407,synt_school_407,govt,20,13.012683258326929,77.61222301601018,8861892eb7fffff,66.0,ward_67
synt_school_408,synt_school_408,private,133,12.955619723207642,77.57386686475058,88618925b3fffff,10.0,ward_11
synt_school_409,synt_school_409,private,402,13.021565962341807,77.58827920410347,8861892cd3fffff,55.0,ward_56
synt_school_410,synt_school_410,private,314,12.965509929969379,77.59794803165121,88618925a3fffff,20.0,ward_21
synt_school_411,synt_school_411,private,495,12.982063063541897,77.5869102650901,8860145b47fffff,6.0,ward_7
synt_school_412,synt_school_412,govt,350,12.971573290841715,77.56728476415572,8860145b51fffff,2.0,ward_3
synt_school_413,synt_school_413,govt,70,12.9692577018113,77.61274924102096,88618925a5fffff,20.0,ward_21
synt_school_414,synt_school_414,govt,327,13.001887529987641,77.61678936166084,8861892eb9fffff,40.0,ward_41
synt_school_415,synt_school_415,private,317,12.97969202621475,77.55369056201489,8860145b19fffff,25.0,ward_26
synt_school_416,synt_school_416,private,332,12.974756256509993,77.56501275378872,8860145b57fffff,4.0,ward_5
synt_school_417,synt_school_417,private,358,12.962017384754091,77.56351692146964,8860145b5bfffff,13.0,ward_14
synt_school_418,synt_school_418,private,359,12.973110329291341,77.61183258790417,88618925a5fffff,20.0,ward_21
synt_school_419,synt_school_419,aided,280,12.990435226981196,77.63329165174464,8861892e81fffff,79.0,ward_80
synt_school_420,synt_school_420,private,72,12.970776868087809,77.61873209130665,8861892ed3fffff,45.0,ward_46
synt_school_421,synt_school_421,aided,298,12.989206485351371,77.5956980689015,8860145b45fffff,6.0,ward_7
synt_school_422,synt_school_422,private,323,13.014038407469759,77.59326485983887,8861892cdbfffff,44.0,ward_45
synt_school_423,synt_school_423,govt,20,12.996317521029082,77.61264199273575,8861892e95fffff,40.0,ward_41
synt_school_424,synt_school_424,private,518,13.021736959072078,77.53823901785489,8860145951fffff,107.0,ward_108
synt_school_425,synt_school_425,aided,541,12.98451735234051,77.58858655908641,8860145b47fffff,3.0,ward_4
synt_school_426,synt_school_426,govt,181,12.971742803953171,77.60509532449838,88618925a7fffff,20.0,ward_21
synt_school_427,synt_school_427,govt,225,13.003333767737551,77.60436966870893,8860145b6dfffff,40.0,ward_41
synt_school_428,synt_school_428,private,325,12.9830364363807,77.5096302858729,886014580bfffff,139.0,ward_140
synt_school_429,synt_school_429,private,555,12.984443414053173,77.65156429800149,8861892ec5fffff,147.0,ward_148
synt_school_430,synt_school_430,govt,90,12.987430056217441,77.56423973229217,8860145b1dfffff,5.0,ward_6
synt_school_431,synt_school_431,private,163,12.98225099628374,77.59347565333842,8860145b45fffff,3.0,ward_4
synt_school_432,synt_school_432,govt,51,12.98010466024069,77.61096096875535,8861892e9bfffff,22.0,ward_23
synt_school_433,synt_school_433,govt,20,12.974598877787725,77.58860385810266,8860145b41fffff,3.0,ward_4
synt_school_434,synt_school_434,private,278,12.99155422838105,77.57565890326548,8860145b01fffff,0.0,ward_1
synt_school_435,synt_school_435,private,599,12.974422976002476,77.58696749675477,8860145b4bfffff,3.0,ward_4
synt_school_436,synt_school_436,private,330,12.975182574921988,77.62549857887072,8861892ed7fffff,68.0,ward_69
synt_school_437,synt_school_437,govt,110,13.018446184421514,77.63033466529603,8861892ea3fffff,120.0,ward_121
synt_school_438,synt_school_438,private,616,12.945012566218013,77.56273614480934,8860145a61fffff,39.0,ward_40
synt_school_439,synt_school_439,private,194,12.938263711612368,77.53240840998052,8860145a03fffff,135.0,ward_136
synt_school_440,synt_school_440,private,212,12.948835105265733,77.52447382357727,8860145a3bfffff,123.0,ward_124
synt_school_441,synt_school_441,private,302,12.983992271529411,77.53027895892227,8860145847fffff,53.0,ward_54
synt_school_442,synt_school_442,private,554,12.936946705706507,77.59635587538831,886189258bfffff,57.0,ward_58
synt_school_443,synt_school_443,private,318,12.995128146382978,77.58653918367217,8860145b6bfffff,6.0,ward_7
