origin_h3,destination_h3,time_of_day,od_flow
8860145807fffff,8861892413fffff,16,1
8860145807fffff,8861892413fffff,17,1
8860145807fffff,8861892413fffff,20,1
8860145807fffff,8861892429fffff,12,1
8860145807fffff,8861892437fffff,6,1
8860145807fffff,8861892437fffff,23,1
8860145807fffff,886189243bfffff,16,1
8860145807fffff,886189243dfffff,0,1
8860145807fffff,886189243dfffff,10,1
8860145807fffff,886189243dfffff,12,1
8860145807fffff,8861892485fffff,13,1
8860145807fffff,88618924a3fffff,1,1
8860145807fffff,88618924a5fffff,8,1
8860145807fffff,88618924abfffff,11,1
8860145807fffff,88618924abfffff,21,1
8860145807fffff,88618924b5fffff,9,1
8860145807fffff,88618924b5fffff,12,1
8860145807fffff,88618924b5fffff,13,1
8860145807fffff,88618924b5fffff,14,1
8860145807fffff,88618924b5fffff,16,1
8860145807fffff,88618924bbfffff,0,1
8860145807fffff,88618924bdfffff,14,1
8860145807fffff,88618924c7fffff,22,1
8860145807fffff,8861892513fffff,15,1
8860145807fffff,8861892515fffff,2,1
8860145807fffff,8861892515fffff,3,1
8860145807fffff,8861892529fffff,19,1
8860145807fffff,8861892535fffff,4,1
8860145807fffff,8861892535fffff,19,1
8860145807fffff,8861892535fffff,21,1
8860145807fffff,8861892537fffff,4,1
8860145807fffff,8861892537fffff,10,1
8860145807fffff,886189253dfffff,22,1
8860145807fffff,886189255bfffff,17,1
8860145807fffff,886189256bfffff,11,1
8860145807fffff,886189256bfffff,15,1
8860145807fffff,886189256bfffff,18,1
8860145807fffff,8861892581fffff,14,1
8860145807fffff,8861892587fffff,2,1
8860145807fffff,8861892587fffff,17,1
8860145807fffff,8861892589fffff,3,1
8860145807fffff,8861892589fffff,6,1
8860145807fffff,8861892589fffff,23,1
8860145807fffff,886189258bfffff,1,1
8860145807fffff,8861892595fffff,15,1
8860145807fffff,88618925a1fffff,21,1
8860145807fffff,88618925abfffff,2,1
8860145807fffff,88618925abfffff,3,1
8860145807fffff,88618925abfffff,9,1
8860145807fffff,88618925abfffff,18,1
8860145807fffff,88618925adfffff,12,1
8860145807fffff,88618925adfffff,21,1
8860145807fffff,88618925b3fffff,5,1
8860145807fffff,88618925b3fffff,10,1
8860145807fffff,88618925b5fffff,11,1
8860145807fffff,88618925b5fffff,23,1
8860145807fffff,88618925cbfffff,18,1
8860145807fffff,88618925cbfffff,22,1
8860145807fffff,88618925d1fffff,6,1
8860145807fffff,88618925d7fffff,0,1
8860145807fffff,88618925d7fffff,7,1
8860145807fffff,88618925d7fffff,14,1
8860145807fffff,88618925d7fffff,15,1
8860145807fffff,88618925d7fffff,19,1
8860145807fffff,88618925d7fffff,22,1
8860145807fffff,88618925dbfffff,10,1
8860145807fffff,88618925dbfffff,11,1
8860145807fffff,88618925e3fffff,6,1
8860145807fffff,88618925e3fffff,20,1
8860145807fffff,88618925e9fffff,15,1
8860145807fffff,88618925ebfffff,5,1
8860145807fffff,88618925ebfffff,8,1
8860145807fffff,8861892c03fffff,8,1
8860145807fffff,8861892c03fffff,9,2
8860145807fffff,8861892c19fffff,14,1
8860145807fffff,8861892c5bfffff,2,1
8860145807fffff,8861892c5bfffff,3,1
8860145807fffff,8861892c5bfffff,7,1
8860145807fffff,8861892c5bfffff,18,1
8860145807fffff,8861892c83fffff,2,1
8860145807fffff,8861892c8bfffff,7,1
8860145807fffff,8861892c8bfffff,23,1
8860145807fffff,8861892c91fffff,0,1
8860145807fffff,8861892c91fffff,10,1
8860145807fffff,8861892ca5fffff,0,1
8860145807fffff,8861892ca5fffff,14,2
8860145807fffff,8861892ca5fffff,18,1
8860145807fffff,8861892ca5fffff,20,1
8860145807fffff,8861892ca5fffff,23,1
8860145807fffff,8861892cabfffff,20,2
8860145807fffff,8861892cc7fffff,4,1
8860145807fffff,8861892cc9fffff,0,1
8860145807fffff,8861892cc9fffff,12,1
8860145807fffff,8861892cc9fffff,19,1
8860145807fffff,8861892cd1fffff,14,1
8860145807fffff,8861892cd1fffff,18,1
8860145807fffff,8861892cd1fffff,20,1
8860145807fffff,8861892cd3fffff,4,1
8860145807fffff,8861892cd3fffff,7,1
8860145807fffff,8861892cd3fffff,8,1
8860145807fffff,8861892cd3fffff,23,1
8860145807fffff,8861892cd5fffff,6,2
8860145807fffff,8861892cd5fffff,8,1
8860145807fffff,8861892cd7fffff,9,1
8860145807fffff,8861892cd9fffff,3,2
8860145807fffff,8861892cd9fffff,9,1
8860145807fffff,8861892cdbfffff,2,1
8860145807fffff,8861892cdbfffff,3,1
8860145807fffff,8861892cdbfffff,20,1
8860145807fffff,8861892cddfffff,19,1
8860145807fffff,8861892ce1fffff,0,1
8860145807fffff,8861892e07fffff,12,1
8860145807fffff,8861892e19fffff,5,1
8860145807fffff,8861892e1dfffff,0,1
8860145807fffff,8861892e1dfffff,3,1
8860145807fffff,8861892e1dfffff,12,1
8860145807fffff,8861892e1dfffff,14,1
8860145807fffff,8861892e1dfffff,21,1
8860145807fffff,8861892e31fffff,0,1
8860145807fffff,8861892e31fffff,11,1
8860145807fffff,8861892e31fffff,12,1
8860145807fffff,8861892e31fffff,22,1
8860145807fffff,8861892e33fffff,1,1
8860145807fffff,8861892e53fffff,9,1
8860145807fffff,8861892e81fffff,0,1
8860145807fffff,8861892e81fffff,17,1
8860145807fffff,8861892e81fffff,18,1
8860145807fffff,8861892e87fffff,19,1
8860145807fffff,8861892e91fffff,1,1
8860145807fffff,8861892e91fffff,5,2
8860145807fffff,8861892e91fffff,13,1
8860145807fffff,8861892e97fffff,13,1
8860145807fffff,8861892e97fffff,16,1
8860145807fffff,8861892e97fffff,17,1
8860145807fffff,8861892e97fffff,21,1
8860145807fffff,8861892e97fffff,22,1
8860145807fffff,8861892e99fffff,12,1
8860145807fffff,8861892e99fffff,14,1
8860145807fffff,8861892e99fffff,22,1
8860145807fffff,8861892ea1fffff,3,1
8860145807fffff,8861892eb5fffff,0,1
8860145807fffff,8861892eb5fffff,19,1
8860145807fffff,8861892eb7fffff,11,1
8860145807fffff,8861892eb7fffff,18,1
8860145807fffff,8861892ebdfffff,11,1
8860145807fffff,8861892ec3fffff,3,1
8860145807fffff,8861892ec3fffff,8,1
8860145807fffff,8861892ec5fffff,13,1
8860145807fffff,8861892ecdfffff,1,1
8860145807fffff,8861892ecdfffff,20,1
8860145807fffff,8861892ecdfffff,23,1
8860145807fffff,8861892ed1fffff,8,1
8860145809fffff,8860145807fffff,8,1
8860145809fffff,8860145809fffff,9,1
8860145809fffff,8860145809fffff,17,1
8860145809fffff,8860145829fffff,8,1
8860145809fffff,8860145839fffff,8,1
8860145809fffff,8860145839fffff,23,1
8860145809fffff,8860145845fffff,1,1
8860145809fffff,8860145845fffff,16,1
8860145809fffff,886014584bfffff,23,2
8860145809fffff,8860145861fffff,9,1
8860145809fffff,8860145861fffff,12,1
8860145809fffff,8860145861fffff,15,1
8860145809fffff,8860145865fffff,4,1
8860145809fffff,8860145865fffff,14,1
8860145809fffff,8860145869fffff,18,1
8860145809fffff,886014586bfffff,5,1
8860145809fffff,88601458edfffff,1,1
8860145809fffff,8860145903fffff,23,1
8860145809fffff,8860145925fffff,0,1
8860145809fffff,8860145925fffff,1,1
8860145809fffff,8860145925fffff,6,1
8860145809fffff,8860145925fffff,11,1
8860145809fffff,886014593bfffff,3,1
8860145809fffff,886014593bfffff,14,1
8860145809fffff,8860145943fffff,18,1
8860145809fffff,8860145953fffff,16,1
8860145809fffff,886014595bfffff,2,1
8860145809fffff,88601459d5fffff,6,1
8860145809fffff,8860145a09fffff,0,1
8860145809fffff,8860145a09fffff,4,1
8860145809fffff,8860145a0dfffff,23,1
8860145809fffff,8860145a17fffff,5,1
8860145809fffff,8860145a17fffff,21,1
8860145809fffff,8860145a27fffff,5,1
8860145809fffff,8860145a29fffff,17,1
8860145809fffff,8860145a2dfffff,6,1
8860145809fffff,8860145a31fffff,0,1
8860145809fffff,8860145a3dfffff,21,1
8860145809fffff,8860145a45fffff,23,1
8860145809fffff,8860145a55fffff,3,1
8860145809fffff,8860145a55fffff,18,1
8860145809fffff,8860145a59fffff,7,1
8860145809fffff,8860145a63fffff,12,1
8860145809fffff,8860145a67fffff,3,1
8860145809fffff,8860145a67fffff,9,1
8860145809fffff,8860145a8dfffff,3,1
8860145809fffff,8860145a8dfffff,20,1
8860145809fffff,8860145aa3fffff,1,1
8860145809fffff,8860145acbfffff,1,1
8860145809fffff,8860145acbfffff,19,1
8860145809fffff,8860145aedfffff,4,1
8860145809fffff,8860145b0bfffff,2,1
8860145809fffff,8860145b0bfffff,3,1
8860145809fffff,8860145b11fffff,6,2
8860145809fffff,8860145b11fffff,21,1
8860145809fffff,8860145b17fffff,18,1
8860145809fffff,8860145b1bfffff,8,1
8860145809fffff,8860145b1bfffff,10,1
8860145809fffff,8860145b21fffff,8,1
8860145809fffff,8860145b21fffff,18,1
8860145809fffff,8860145b39fffff,2,1
8860145809fffff,8860145b3dfffff,6,1
8860145809fffff,8860145b59fffff,7,1
8860145809fffff,8860145b5bfffff,8,1
8860145809fffff,8860145b5bfffff,9,1
8860145809fffff,8860145b5bfffff,18,1
8860145809fffff,8860145b5dfffff,21,1
8860145809fffff,8860145b6bfffff,20,1
8860145809fffff,8860169647fffff,11,1
8860145809fffff,8861892401fffff,9,1
8860145809fffff,8861892401fffff,17,1
8860145809fffff,8861892413fffff,16,1
8860145809fffff,8861892413fffff,20,1
8860145809fffff,8861892413fffff,21,1
8860145809fffff,8861892425fffff,21,1
8860145809fffff,8861892437fffff,9,1
8860145809fffff,886189243bfffff,12,1
8860145809fffff,886189243dfffff,3,1
8860145809fffff,886189248bfffff,21,1
8860145809fffff,88618924a5fffff,8,1
8860145809fffff,88618924a5fffff,17,1
8860145809fffff,88618924adfffff,17,1
8860145809fffff,88618924bbfffff,16,1
8860145809fffff,88618924c7fffff,13,1
8860145809fffff,88618924c7fffff,17,1
8860145809fffff,88618924edfffff,12,1
8860145809fffff,8861892515fffff,7,1
8860145809fffff,8861892535fffff,22,1
8860145809fffff,886189256bfffff,11,1
8860145809fffff,886189256bfffff,14,1
8860145809fffff,886189256bfffff,15,1
8860145809fffff,886189256bfffff,19,1
8860145809fffff,8861892581fffff,15,1
8860145809fffff,8861892587fffff,1,1
8860145809fffff,886189258bfffff,22,1
8860145809fffff,8861892595fffff,17,1
8860145809fffff,88618925a1fffff,10,1
8860145809fffff,88618925abfffff,1,1
8860145809fffff,88618925b3fffff,20,1
8860145809fffff,88618925d5fffff,3,1
8860145809fffff,88618925d7fffff,6,1
8860145809fffff,88618925d7fffff,10,1
8860145809fffff,88618925dbfffff,11,1
8860145809fffff,88618925e3fffff,19,1
8860145809fffff,88618925e3fffff,23,1
8860145809fffff,88618925ebfffff,10,1
8860145809fffff,8861892c03fffff,3,1
8860145809fffff,8861892c03fffff,21,1
8860145809fffff,8861892c19fffff,0,1
8860145809fffff,8861892c19fffff,15,1
8860145809fffff,8861892c5bfffff,3,1
8860145809fffff,8861892c5bfffff,16,1
8860145809fffff,8861892c83fffff,13,1
8860145809fffff,8861892c8bfffff,2,1
8860145809fffff,8861892c91fffff,11,1
8860145809fffff,8861892c93fffff,4,1
8860145809fffff,8861892cabfffff,8,1
8860145809fffff,8861892cc7fffff,0,1
8860145809fffff,8861892cd5fffff,23,1
8860145809fffff,8861892cd9fffff,4,1
8860145809fffff,8861892cd9fffff,8,1
8860145809fffff,8861892cdbfffff,20,1
8860145809fffff,8861892ce1fffff,1,1
8860145809fffff,8861892ce1fffff,17,1
8860145809fffff,8861892e07fffff,22,1
8860145809fffff,8861892e1dfffff,22,1
8860145809fffff,8861892e33fffff,14,1
8860145809fffff,8861892e53fffff,18,1
8860145809fffff,8861892e53fffff,23,1
8860145809fffff,8861892e87fffff,9,1
8860145809fffff,8861892e87fffff,22,1
8860145809fffff,8861892e91fffff,7,2
8860145809fffff,8861892e91fffff,20,1
8860145809fffff,8861892ea1fffff,3,1
8860145809fffff,8861892ea1fffff,6,1
8860145809fffff,8861892ea1fffff,17,1
8860145809fffff,8861892eb1fffff,15,1
8860145809fffff,8861892eb3fffff,9,1
8860145809fffff,8861892eb5fffff,18,1
8860145809fffff,8861892eb5fffff,19,1
8860145809fffff,8861892eb7fffff,4,1
8860145809fffff,8861892eb7fffff,21,1
8860145809fffff,8861892ec3fffff,3,1
8860145809fffff,8861892ec5fffff,12,1
8860145809fffff,8861892ec5fffff,19,1
8860145809fffff,8861892ec5fffff,21,1
8860145809fffff,8861892ecdfffff,7,1
8860145811fffff,8860145125fffff,7,1
8860145811fffff,8860145125fffff,8,2
8860145811fffff,8860145811fffff,2,1
8860145811fffff,886014581dfffff,13,1
8860145811fffff,886014581dfffff,22,1
8860145811fffff,8860145827fffff,3,1
8860145811fffff,886014582bfffff,7,1
8860145811fffff,8860145843fffff,13,1
8860145811fffff,8860145845fffff,5,1
8860145811fffff,8860145845fffff,13,1
8860145811fffff,8860145845fffff,17,1
8860145811fffff,886014584bfffff,9,1
8860145811fffff,886014584bfffff,17,1
8860145811fffff,886014584dfffff,2,1
8860145811fffff,886014585dfffff,18,1
8860145811fffff,886014585dfffff,19,1
8860145811fffff,8860145861fffff,16,1
8860145811fffff,8860145909fffff,16,1
8860145811fffff,886014594bfffff,23,1
8860145811fffff,8860145957fffff,10,1
8860145811fffff,8860145959fffff,7,1
8860145811fffff,8860145959fffff,11,1
8860145811fffff,886014595bfffff,11,1
8860145811fffff,886014596dfffff,9,1
8860145811fffff,886014596dfffff,11,1
8860145811fffff,886014596dfffff,12,1
8860145811fffff,886014596dfffff,15,1
8860145811fffff,88601459c5fffff,3,1
8860145811fffff,88601459c5fffff,10,1
8860145811fffff,88601459d5fffff,11,1
8860145811fffff,88601459e3fffff,13,1
8860145811fffff,88601459e9fffff,0,1
8860145811fffff,88601459e9fffff,5,1
8860145811fffff,88601459e9fffff,7,1
8860145811fffff,88601459e9fffff,20,1
8860145811fffff,8860145a03fffff,14,1
8860145811fffff,8860145a09fffff,6,1
8860145811fffff,8860145a09fffff,17,1
8860145811fffff,8860145a0dfffff,10,1
8860145811fffff,8860145a17fffff,12,1
8860145811fffff,8860145a17fffff,13,1
8860145811fffff,8860145a17fffff,15,1
8860145811fffff,8860145a17fffff,23,1
8860145811fffff,8860145a21fffff,7,1
8860145811fffff,8860145a25fffff,3,1
8860145811fffff,8860145a29fffff,4,1
8860145811fffff,8860145a29fffff,13,1
8860145811fffff,8860145a29fffff,14,1
8860145811fffff,8860145a29fffff,20,1
8860145811fffff,8860145a29fffff,23,1
8860145811fffff,8860145a31fffff,18,1
8860145811fffff,8860145a33fffff,15,1
8860145811fffff,8860145a45fffff,1,1
8860145811fffff,8860145a59fffff,17,1
8860145811fffff,8860145a59fffff,18,1
8860145811fffff,8860145a59fffff,20,1
8860145811fffff,8860145a5dfffff,15,1
8860145811fffff,8860145a5dfffff,23,1
8860145811fffff,8860145a67fffff,19,1
8860145811fffff,8860145a6dfffff,10,1
8860145811fffff,8860145a6dfffff,17,1
8860145811fffff,8860145aa3fffff,3,1
8860145811fffff,8860145acbfffff,20,1
8860145811fffff,8860145aedfffff,5,1
8860145811fffff,8860145b01fffff,8,1
8860145811fffff,8860145b01fffff,20,1
8860145811fffff,8860145b03fffff,1,1
8860145811fffff,8860145b05fffff,0,1
8860145811fffff,8860145b05fffff,10,1
8860145811fffff,8860145b1bfffff,11,1
8860145811fffff,8860145b1dfffff,3,1
8860145811fffff,8860145b1dfffff,22,1
8860145811fffff,8860145b21fffff,8,1
8860145811fffff,8860145b21fffff,10,1
8860145811fffff,8860145b21fffff,13,1
8860145811fffff,8860145b33fffff,9,1
8860145811fffff,8860145b33fffff,14,1
8860145811fffff,8860145b39fffff,6,1
8860145811fffff,8860145b3dfffff,22,1
8860145811fffff,8860145b59fffff,7,1
8860145811fffff,8860145b65fffff,0,1
8860145811fffff,8860145b65fffff,4,1
8860145811fffff,8860145b6bfffff,10,1
8860145811fffff,8860169647fffff,6,1
8860145811fffff,8860169647fffff,21,1
8860145811fffff,886016965dfffff,5,1
8860145811fffff,886016965dfffff,19,1
8860145811fffff,8861892401fffff,15,1
8860145811fffff,8861892401fffff,21,1
8860145811fffff,8861892407fffff,17,1
8860145811fffff,8861892407fffff,23,1
8860145811fffff,8861892413fffff,13,1
8860145811fffff,8861892425fffff,20,1
8860145811fffff,886189243dfffff,7,1
8860145811fffff,886189243dfffff,19,1
8860145811fffff,8861892485fffff,0,1
8860145811fffff,88618924a3fffff,17,1
8860145811fffff,88618924adfffff,15,1
8860145811fffff,88618924bbfffff,9,1
8860145811fffff,88618924bbfffff,12,1
8860145811fffff,88618924bbfffff,18,1
8860145811fffff,88618924c7fffff,8,1
8860145811fffff,8861892515fffff,23,1
8860145811fffff,8861892535fffff,5,1
8860145811fffff,8861892535fffff,6,1
8860145811fffff,8861892535fffff,21,1
8860145811fffff,8861892535fffff,23,1
8860145811fffff,886189255bfffff,19,1
8860145811fffff,8861892587fffff,7,1
8860145811fffff,8861892593fffff,19,1
8860145811fffff,8861892593fffff,20,1
8860145811fffff,88618925abfffff,7,1
8860145811fffff,88618925abfffff,9,1
8860145811fffff,88618925adfffff,11,1
8860145811fffff,88618925b3fffff,2,1
8860145811fffff,88618925b5fffff,8,1
8860145811fffff,88618925b5fffff,13,1
8860145811fffff,88618925b5fffff,17,1
8860145811fffff,88618925b5fffff,23,1
8860145811fffff,88618925cbfffff,5,1
8860145811fffff,88618925cbfffff,11,1
8860145811fffff,88618925d5fffff,2,1
8860145811fffff,88618925d7fffff,19,1
8860145811fffff,88618925d7fffff,20,1
8860145811fffff,88618925e3fffff,1,1
8860145811fffff,88618925e9fffff,14,1
8860145811fffff,88618925ebfffff,23,1
8860145811fffff,8861892c13fffff,3,1
8860145811fffff,8861892c13fffff,7,1
8860145811fffff,8861892c19fffff,12,1
8860145811fffff,8861892c83fffff,0,1
8860145811fffff,8861892c83fffff,9,1
8860145811fffff,8861892c8bfffff,21,1
8860145811fffff,8861892c93fffff,18,1
8860145811fffff,8861892ca5fffff,5,1
8860145811fffff,8861892cc7fffff,2,1
8860145811fffff,8861892cd1fffff,9,1
8860145811fffff,8861892cd7fffff,4,1
8860145811fffff,8861892cd9fffff,5,1
8860145811fffff,8861892cd9fffff,18,1
8860145811fffff,8861892cddfffff,6,2
8860145811fffff,8861892e07fffff,1,1
8860145811fffff,8861892e1dfffff,0,1
8860145811fffff,8861892e1dfffff,15,1
8860145811fffff,8861892e1dfffff,22,1
8860145811fffff,8861892e31fffff,3,1
8860145811fffff,8861892e33fffff,11,1
8860145811fffff,8861892e53fffff,8,1
8860145811fffff,8861892e81fffff,0,1
8860145811fffff,8861892e91fffff,12,1
8860145811fffff,8861892e91fffff,14,1
8860145811fffff,8861892e99fffff,0,1
8860145811fffff,8861892ea1fffff,11,1
8860145811fffff,8861892ea1fffff,12,1
8860145811fffff,8861892ea1fffff,20,1
8860145811fffff,8861892eabfffff,9,1
8860145811fffff,8861892eabfffff,12,1
8860145811fffff,8861892eb1fffff,10,1
8860145811fffff,8861892eb3fffff,10,1
8860145811fffff,8861892ebdfffff,18,1
8860145811fffff,8861892ec3fffff,17,1
8860145811fffff,8861892ec5fffff,5,1
8860145811fffff,8861892ec5fffff,6,1
8860145811fffff,8861892ec5fffff,12,1
8860145811fffff,8861892ed1fffff,12,1
8860145811fffff,8861892ee1fffff,7,1
886014581dfffff,8860145811fffff,12,1
886014581dfffff,886014581dfffff,3,1
886014581dfffff,8860145827fffff,14,1
886014581dfffff,8860145829fffff,8,1
886014581dfffff,8860145839fffff,10,1
886014581dfffff,8860145845fffff,1,1
886014581dfffff,8860145845fffff,8,1
886014581dfffff,8860145845fffff,13,1
886014581dfffff,8860145847fffff,2,1
886014581dfffff,8860145847fffff,17,1
886014581dfffff,8860145847fffff,23,2
886014581dfffff,886014584bfffff,1,1
886014581dfffff,886014584bfffff,11,1
886014581dfffff,886014584bfffff,18,1
886014581dfffff,886014584dfffff,16,1
886014581dfffff,886014585dfffff,17,1
886014581dfffff,886014585dfffff,23,1
886014581dfffff,8860145861fffff,5,2
886014581dfffff,8860145863fffff,13,1
886014581dfffff,8860145869fffff,16,1
886014581dfffff,886014586bfffff,7,1
886014581dfffff,886014586bfffff,17,1
886014581dfffff,886014586bfffff,23,1
886014581dfffff,88601458edfffff,5,1
886014581dfffff,88601458edfffff,16,1
886014581dfffff,8860145903fffff,6,1
886014581dfffff,8860145903fffff,7,1
886014581dfffff,8860145903fffff,10,1
886014581dfffff,8860145903fffff,13,1
886014581dfffff,8860145903fffff,16,2
886014581dfffff,8860145903fffff,21,1
886014581dfffff,8860145923fffff,6,1
886014581dfffff,886014594bfffff,14,1
886014581dfffff,886014594bfffff,15,1
886014581dfffff,8860145953fffff,1,1
886014581dfffff,8860145957fffff,1,1
886014581dfffff,8860145959fffff,0,1
886014581dfffff,8860145959fffff,11,1
886014581dfffff,8860145963fffff,5,1
886014581dfffff,886014596dfffff,17,1
886014581dfffff,88601459c9fffff,15,1
886014581dfffff,88601459d5fffff,7,1
886014581dfffff,88601459e3fffff,3,1
886014581dfffff,88601459e3fffff,5,1
886014581dfffff,88601459e3fffff,9,1
886014581dfffff,88601459e9fffff,9,1
886014581dfffff,88601459e9fffff,18,1
886014581dfffff,8860145a05fffff,8,1
886014581dfffff,8860145a05fffff,16,1
886014581dfffff,8860145a09fffff,0,1
886014581dfffff,8860145a0dfffff,1,1
886014581dfffff,8860145a0dfffff,10,1
886014581dfffff,8860145a0dfffff,13,1
886014581dfffff,8860145a0dfffff,16,1
886014581dfffff,8860145a0dfffff,21,1
886014581dfffff,8860145a21fffff,20,1
886014581dfffff,8860145a23fffff,7,1
886014581dfffff,8860145a25fffff,7,1
886014581dfffff,8860145a27fffff,10,1
886014581dfffff,8860145a27fffff,13,1
886014581dfffff,8860145a27fffff,15,1
886014581dfffff,8860145a27fffff,17,1
886014581dfffff,8860145a29fffff,4,1
886014581dfffff,8860145a29fffff,19,1
886014581dfffff,8860145a29fffff,20,1
886014581dfffff,8860145a29fffff,22,1
886014581dfffff,8860145a2bfffff,6,1
886014581dfffff,8860145a2dfffff,9,1
886014581dfffff,8860145a31fffff,9,1
886014581dfffff,8860145a31fffff,10,1
886014581dfffff,8860145a31fffff,11,1
886014581dfffff,8860145a33fffff,23,1
886014581dfffff,8860145a3dfffff,8,1
886014581dfffff,8860145a3dfffff,18,1
886014581dfffff,8860145a41fffff,5,1
886014581dfffff,8860145a59fffff,4,1
886014581dfffff,8860145a63fffff,9,1
886014581dfffff,8860145a63fffff,10,1
886014581dfffff,8860145a63fffff,22,2
886014581dfffff,8860145a67fffff,14,1
886014581dfffff,8860145a6bfffff,9,1
886014581dfffff,8860145a8dfffff,21,1
886014581dfffff,8860145aa3fffff,0,1
886014581dfffff,8860145acbfffff,2,1
886014581dfffff,8860145acbfffff,11,1
886014581dfffff,8860145acbfffff,14,1
886014581dfffff,8860145acbfffff,18,1
886014581dfffff,8860145aedfffff,13,1
886014581dfffff,8860145b01fffff,6,1
886014581dfffff,8860145b0bfffff,2,1
886014581dfffff,8860145b0bfffff,5,1
886014581dfffff,8860145b11fffff,12,1
886014581dfffff,8860145b17fffff,4,1
886014581dfffff,8860145b17fffff,23,1
886014581dfffff,8860145b1dfffff,11,1
886014581dfffff,8860145b1dfffff,17,1
886014581dfffff,8860145b1dfffff,21,1
886014581dfffff,8860145b21fffff,2,1
