pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
3019967,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,6,3,1,10,5,560045,2,2,3,0,1,19,0,0,0,2,0,1,1,9,234,1,31,12,2,3,0,0
5499233,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,1,0,0,0,1,0
6454680,"KARNATAKA","BENGALURU U NORTH",1,,,"Machohalli","MACHOHALLI",1,3,1,5,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,2,246,1,0,0,0,0,12,15
2031774,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,36,45,0,0,0,0
6564506,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 39 (Chokkasandra)",,,2,3,1,7,4,560057,2,2,3,0,2,5,0,0,0,0,0,1,2,2,244,1,0,0,3,3,0,0
6316827,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,3,3,1,12,5,560045,2,2,3,0,1,19,5,4,0,2,2,1,1,9,243,1,76,63,11,12,0,0
9586303,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,11,3,11,12,5,560064,2,2,3,0,2,19,5,0,0,0,2,1,9,9,240,1,0,0,0,0,0,0
7073626,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,2,3,1,8,5,560022,2,2,3,0,2,19,5,4,0,0,0,1,1,9,220,1,12,9,0,0,0,0
5802549,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Town Municipal Council","Madanayakanahalli-1",,,2,3,1,8,5,560073,2,2,3,0,2,5,19,4,0,0,0,1,1,9,250,1,3,3,2,1,0,0
2625262,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-1",,,2,3,1,7,1,562162,2,2,3,0,2,5,19,4,0,0,0,1,2,2,245,1,0,0,0,0,0,0
1834846,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.5 (Jakkuru)",,,11,3,11,12,5,560064,2,2,3,0,2,5,19,0,0,0,2,1,9,9,220,1,0,0,0,0,0,0
5308306,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,1,3,1,5,1,560021,2,2,3,0,2,5,0,0,0,0,0,1,2,1,250,1,0,0,0,0,3,2
8542663,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.64 (Raj Mahal Guttahalli)",,,6,3,1,10,5,560003,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,2,1,0,0,0,0
1192505,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,1,3,1,5,1,560006,2,2,3,0,2,18,5,19,0,0,0,1,2,1,248,1,0,0,2,0,3,3
8033419,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,6,2,1,10,5,560052,2,2,3,0,1,19,5,4,0,1,0,1,1,9,234,1,0,57,0,0,0,0
5719758,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,8,3,8,10,4,562123,2,2,1,4,2,5,0,0,0,2,0,1,9,9,4,1,0,0,0,0,0,0
2154231,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Town Municipal Council","Madanayakanahalli-1",,,2,3,1,8,5,562123,2,2,3,0,2,19,0,0,0,0,0,1,2,9,249,1,2,2,0,1,0,0
9720588,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.13 (Mallasandra)",,,6,3,1,10,5,560057,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,33,30,3,3,1,0
5677512,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.5 (Jakkuru)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,2,1,0,0,0,0
8670818,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560090,2,2,3,0,2,19,5,4,0,2,0,1,1,9,226,1,0,0,0,0,6,5
9053039,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 36 (Mattikere)",,,6,3,1,10,5,560054,2,2,3,0,2,5,19,4,18,2,0,1,1,9,245,1,20,13,2,3,1,0
6545156,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,8,3,8,10,4,560057,2,2,3,0,2,5,0,0,0,2,0,1,9,9,240,1,0,0,0,0,0,0
2746384,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,6,3,1,10,5,560073,2,2,3,0,2,19,5,4,0,2,0,1,1,9,234,1,14,13,0,3,0,0
5315260,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",8,3,8,10,4,560064,2,2,3,0,2,5,0,0,0,2,0,1,9,9,241,1,0,0,0,0,0,0
1761744,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.97 (Dayananda Nagar)",,,8,3,8,10,5,560021,2,2,3,0,2,19,0,0,0,2,0,1,9,9,244,1,0,0,0,0,0,0
4308498,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,6,3,1,10,5,560032,2,2,2,3,2,19,0,0,0,2,0,1,1,9,220,1,17,20,3,1,0,0
4314419,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,5,4,0,2,0,1,1,9,242,1,33,29,4,9,0,0
4843887,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",11,3,11,12,1,560073,2,2,3,0,2,5,19,0,0,0,2,1,9,9,200,1,0,0,0,0,0,0
2902578,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560097,2,2,3,0,2,19,0,0,0,2,0,1,1,9,240,1,25,21,0,0,2,0
5938102,"KARNATAKA","BENGALURU U NORTH",1,,,"Bagalur","BAGALUR",11,3,11,12,1,562149,2,2,3,0,2,5,19,0,0,0,2,1,9,9,244,1,0,0,0,0,0,0
6535467,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,11,3,11,12,5,560001,2,2,3,0,2,19,0,0,0,0,2,1,9,9,230,1,0,0,0,0,0,0
3660965,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,3,3,1,12,5,560073,2,2,3,0,2,19,0,0,0,2,2,1,1,9,224,1,51,43,0,0,0,0
3775439,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,11,3,11,12,5,560073,2,2,3,0,2,19,5,0,0,0,2,1,9,9,209,1,0,0,0,0,0,0
1209954,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,3,3,1,12,5,560064,2,2,3,0,2,19,0,0,0,1,1,1,1,9,210,1,18,23,2,9,0,0
4438182,"KARNATAKA","BENGALURU U NORTH",1,,,,,1,3,1,5,1,562157,2,2,3,0,2,5,0,0,0,0,0,1,2,1,240,1,0,0,0,0,0,0
4136069,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.92 (Shivaji Nagar)",,,2,3,1,8,4,560051,2,2,3,0,2,19,0,0,0,0,0,1,1,2,30,1,6,11,0,0,0,0
8563135,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.13 (Mallasandra)",,,2,3,1,8,5,560057,2,2,3,0,2,19,0,0,0,0,0,1,1,9,234,1,0,0,0,0,0,0
2382405,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560090,2,2,3,0,2,19,0,0,0,2,0,1,1,9,247,1,6,9,1,3,0,0
8743415,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.15 (T Dasarahalli)",,,6,3,1,10,5,560057,2,2,3,0,2,19,5,4,0,2,0,1,2,9,220,1,27,26,0,0,0,0
9439963,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.43 (Nandini Layout)",,,6,3,1,10,5,560096,2,2,3,0,2,5,19,4,0,2,0,1,1,9,240,1,17,24,4,1,0,0
5139878,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,8,2,8,10,5,560045,2,2,3,0,1,19,0,0,0,2,0,1,9,9,234,1,0,0,0,0,0,0
7460810,"KARNATAKA","BENGALURU U NORTH",1,,,"Ravuthanahalli","KITTANAHALLI",8,3,8,10,1,562130,2,2,3,0,2,5,0,0,0,2,0,1,9,9,244,1,0,0,0,0,0,0
3626436,"KARNATAKA","BENGALURU U NORTH",1,,,"Kenganahalli","KITTANAHALLI",1,3,1,5,1,560123,2,2,3,0,2,5,0,0,0,0,0,1,2,2,245,1,0,0,0,0,4,0
2652588,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,3,3,1,12,5,560064,2,2,3,0,2,19,0,0,0,2,2,1,1,9,245,1,31,22,21,27,0,0
1927463,"KARNATAKA","BENGALURU U NORTH",1,,,,,1,3,1,5,1,562157,2,2,3,0,2,5,19,4,0,0,0,1,2,1,244,1,1,0,0,0,9,10
3180288,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,11,3,11,12,5,560022,2,2,3,0,2,19,0,0,0,0,2,1,9,9,224,1,0,0,0,0,0,0
7928594,"KARNATAKA","BENGALURU U NORTH",1,,,"Kadusonnappanahalli","KANNURU",2,3,1,8,5,562149,2,2,3,0,2,19,0,0,0,0,0,1,1,9,244,1,0,0,0,0,0,0
1740240,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,3,3,1,12,5,560022,2,2,3,0,2,19,0,0,0,2,2,1,2,9,250,1,24,12,1,2,0,0
8917618,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.21(Hebbala)",,,2,3,1,7,1,560024,2,2,3,0,2,18,19,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0
2270431,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,11,3,11,12,5,560073,2,2,3,0,2,19,0,0,0,0,5,1,9,9,250,1,0,0,0,0,0,0
3951465,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.79 (Sarvagna Nagar)",,,6,3,1,10,5,560038,2,2,3,0,2,19,4,0,0,2,0,1,1,9,215,1,0,0,0,0,0,0
4483337,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,6,3,1,10,5,560015,2,2,3,0,2,5,19,0,0,2,0,1,1,9,245,2,17,10,0,0,0,0
5895117,"KARNATAKA","BENGALURU U NORTH",1,,,"Meesaganahalli","DODDAJALA",1,3,1,5,1,562149,2,2,3,0,2,5,19,4,0,0,0,1,2,2,240,1,0,0,0,0,2,0
6707040,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,562157,2,2,3,0,2,19,0,0,0,2,0,1,2,9,243,2,16,14,10,13,0,0
9628280,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,5,4,18,2,0,1,1,9,244,1,0,1,0,0,0,0
5775884,"KARNATAKA","BENGALURU U NORTH",1,,,"Chikkanahalli","DODDAJALA",1,3,1,5,1,562149,2,2,3,0,2,5,19,4,0,0,0,1,2,1,240,1,1,4,0,0,0,0
4181161,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,11,3,11,12,5,560003,2,2,3,0,2,19,0,0,0,0,2,1,9,9,246,2,0,0,0,0,0,0
3690700,"KARNATAKA","BENGALURU U NORTH",1,,,"Kachohalli","KACHOHALLI",2,3,1,8,5,560091,2,2,3,0,2,19,5,4,0,0,0,1,1,9,249,1,4,3,0,0,0,0
7729408,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,5,560064,2,2,1,3,2,19,5,0,0,0,2,1,9,9,240,1,0,0,0,0,0,0
1576770,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,2,3,1,8,1,560092,2,2,3,0,2,5,19,4,0,0,0,1,2,1,247,1,1,0,0,2,15,8
7238068,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-1",,,2,3,1,8,5,562162,2,2,3,0,2,19,5,4,0,0,0,1,1,9,250,1,6,4,0,0,0,0
2223982,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,1,3,1,5,1,560045,2,2,3,0,2,5,0,0,0,0,0,1,2,2,224,1,0,0,2,3,10,13
6624817,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,2,3,1,7,4,560032,2,2,3,0,2,5,19,4,0,0,0,1,2,2,230,1,0,0,0,0,0,0
8453211,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,242,1,14,14,2,0,3,1
2020046,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.78 (Pulakeshi Nagar)",,,6,3,1,10,5,560005,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,54,43,9,11,0,0
9841308,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.45(Malleshwaram)",,,2,3,1,7,1,560022,2,2,3,0,2,18,0,0,0,0,0,1,2,2,250,1,0,0,0,0,0,0
5427730,"KARNATAKA","BENGALURU U NORTH",1,,,"Haniyur","SONNENAHALLI",6,3,1,10,5,560043,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,18,12,11,8,0,0
1925157,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.80 (Hoysala Nagar)",,,2,3,1,8,1,560008,2,2,3,0,2,17,0,0,0,0,0,1,2,2,250,1,0,0,0,0,0,1
5898878,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.42 (Lakshmi Devi Nagar)",,,2,3,1,7,4,560096,2,2,3,0,2,5,19,4,10,0,0,1,2,2,248,1,0,1,0,0,0,0
8310919,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,4,5,0,0,0,0
9548799,"KARNATAKA","BENGALURU U NORTH",1,,,"Harokyathanahalli","ADAKAMAARANA HALLI",2,3,1,8,5,562162,2,2,3,0,2,19,5,0,0,0,0,1,1,9,220,1,9,4,0,0,0,0
7187808,"KARNATAKA","BENGALURU U NORTH",1,,,"Dasanapura","DASANAPURA",6,3,1,10,5,562162,2,2,3,0,2,19,5,0,0,2,0,1,1,9,247,1,3,0,0,0,0,0
5692746,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560090,2,2,3,0,2,19,0,0,0,2,0,1,2,9,50,1,16,21,3,1,0,0
1903314,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,5,19,4,0,2,0,1,1,9,242,1,3,7,0,1,36,18
5807410,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,6,3,1,10,5,560045,2,2,3,0,2,5,19,0,0,2,0,1,1,9,225,1,0,0,0,0,0,0
9069962,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 34 (Gangenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,5,4,0,1,0,1,1,9,220,1,5,3,16,9,0,0
8775339,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,246,1,16,13,2,3,0,1
5318779,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 28 (Kammanahalli)",,,6,3,1,10,5,560033,2,2,3,0,2,19,0,0,0,2,0,1,1,9,246,1,17,18,1,2,0,0
4262787,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.93 (Vasanth Nagar)",,,11,3,11,12,5,560001,2,2,3,0,1,19,0,0,0,0,2,1,9,9,210,2,0,0,0,0,0,0
6754955,"KARNATAKA","BENGALURU U NORTH",1,,,"Kumbarahalli","Kasagattapura",6,3,1,10,5,560090,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,22,8,0,1,0,0
6709330,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,1,3,1,5,4,560045,2,2,3,0,2,5,16,0,0,0,0,1,2,2,224,1,1,1,0,0,0,0
4219075,"KARNATAKA","BENGALURU U NORTH",1,,,"Bettahalasur","BETTAHALASOORU",2,3,1,8,5,562157,2,2,3,0,2,19,5,0,0,0,0,1,1,9,244,1,7,2,11,6,0,0
9281783,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 38 (HMT Ward)",,,2,3,1,8,5,560058,2,2,3,0,2,19,5,4,0,0,0,1,2,9,235,1,0,0,0,0,0,0
5710074,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.75 (Shankar Matt)",,,2,3,1,8,5,560079,2,2,3,0,2,19,0,0,0,0,0,1,1,9,225,1,0,4,0,2,0,0
4608927,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.63 (Jaya Mahal)",,,6,3,1,10,5,560006,2,2,3,0,1,19,5,4,0,2,0,1,2,9,250,1,12,13,2,2,0,0
2019635,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,7,1,560090,2,2,3,0,2,18,0,0,0,0,0,1,2,2,250,1,0,0,0,1,0,3
1263082,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,4,560091,2,2,3,0,2,5,0,0,0,2,0,1,2,2,241,1,0,0,0,0,0,1
4055701,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,1,3,1,5,1,560084,2,2,3,0,2,18,0,0,0,0,0,1,2,1,225,1,0,0,0,0,0,0
7334090,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.46 (Jayachamarajendra Nagar)",,,6,3,1,10,5,560032,2,2,3,0,1,19,0,0,0,2,0,1,1,9,225,1,18,13,0,0,0,0
5562936,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,6,3,1,10,5,560079,2,2,3,0,1,19,0,0,0,3,0,1,1,9,225,1,91,80,14,7,0,0
9168308,"KARNATAKA","BENGALURU U NORTH",1,,,"Begur","DODDAJALA",1,3,1,5,1,562149,2,2,3,0,2,5,19,0,0,0,0,1,2,1,240,1,0,0,0,0,3,2
9763489,"KARNATAKA","BENGALURU U NORTH",1,,,"Gejjagadahalli","DASANAPURA",2,3,1,8,5,562123,2,2,3,0,2,19,0,0,0,0,0,1,2,9,220,1,0,0,0,0,0,0
1955321,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,6,3,1,10,5,560084,2,2,3,0,2,19,4,5,0,2,0,1,1,9,245,1,16,12,10,1,0,0
1315511,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,2,3,1,8,5,560045,2,2,3,0,1,19,5,0,0,0,0,1,1,9,241,1,8,2,2,1,7,1
2382215,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,2,3,1,7,5,560032,2,2,3,0,2,19,0,0,0,0,0,1,1,9,246,1,33,21,3,1,0,0
3090112,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560043,2,2,3,0,2,19,0,0,0,2,0,1,1,9,244,1,3,3,1,0,0,0
8389258,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,241,1,12,7,3,2,0,0
4516689,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.18 (Radhakrishna Temple Ward)",,,6,3,1,10,5,560094,2,2,3,0,2,19,0,0,0,2,0,1,1,9,238,1,14,12,0,0,0,0
5501454,"KARNATAKA","BENGALURU U NORTH",1,,,"Kachohalli","KACHOHALLI",6,3,1,10,5,562123,2,2,3,0,2,19,0,0,0,2,0,1,1,9,241,1,18,11,1,0,0,0
6204925,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 24 (HBR Layout)",,,8,3,8,10,5,560043,2,2,1,3,2,19,5,4,0,2,0,1,9,9,230,2,0,0,0,0,0,0
9103265,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,8,3,8,10,5,560091,2,2,3,0,1,5,19,4,0,2,0,1,9,9,242,1,0,0,0,0,0,0
5173457,"KARNATAKA","BENGALURU U NORTH",1,,,"Kodigehalli(Part)","Kodigehalli",6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,1,0,1,1,9,220,1,20,22,14,10,0,0
2741608,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,0,0,2,0,1,1,9,240,1,7,4,1,0,0,0
5729456,"KARNATAKA","BENGALURU U NORTH",2,,,,,6,3,1,10,5,560010,2,1,2,3,2,19,0,0,0,2,0,1,1,9,0,1,0,0,2,1,0,0
9607744,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,1,0,1,1,9,238,1,21,17,13,14,0,0
8301656,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.99 (Rajaji Nagar)",,,3,3,1,12,5,560010,2,2,3,0,2,19,0,0,0,1,1,1,2,9,192,1,43,26,32,25,0,0
9183154,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560043,2,2,3,0,2,19,5,4,0,2,0,1,1,9,250,1,14,6,0,0,0,0
8607226,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,234,1,36,40,0,0,0,0
2802582,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,10,3,8,12,3,560091,2,2,3,0,2,5,19,0,0,2,2,1,9,9,232,1,0,0,0,0,0,0
3290437,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.47 (Devara Jeevanahalli)",,,1,3,1,5,5,560045,2,2,3,0,2,5,19,0,0,0,0,1,1,9,224,1,50,50,0,0,0,0
5345087,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,241,1,34,25,4,7,0,0
6224686,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,11,3,11,12,4,560021,2,2,3,0,2,5,19,0,0,0,2,1,9,9,190,1,0,0,0,0,0,0
7545564,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.96 (Okalipuram)",,,6,3,1,10,5,560021,2,2,3,0,2,19,0,0,0,2,0,1,1,9,165,1,112,89,0,0,0,0
2231990,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 29 (Kacharkanahalli)",,,6,3,1,10,5,560084,2,2,3,0,2,19,5,4,0,1,0,1,1,9,219,1,26,4,0,0,0,0
2199489,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.18 (Radhakrishna Temple Ward)",,,2,3,1,7,5,560094,2,2,3,0,2,19,0,0,0,0,0,1,1,9,226,1,8,7,4,1,1,0
4842083,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,6,3,1,10,5,560084,2,2,3,0,2,19,0,0,0,2,0,1,1,9,210,1,14,11,3,3,0,0
7702935,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 37 (Yeshwanthpura)",,,11,3,11,12,5,560015,2,2,3,0,2,19,5,4,0,0,2,1,9,9,250,1,0,0,0,0,0,0
4789501,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.106 (Dr.Raj Kumar Ward)",,,6,3,1,10,5,560079,2,2,3,0,2,5,19,4,0,2,0,1,1,9,244,1,31,18,0,0,0,0
3963924,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,10,3,8,12,3,560084,2,2,3,0,9,19,5,0,0,2,2,1,9,9,234,1,0,0,0,0,0,0
3907517,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.80 (Hoysala Nagar)",,,8,3,8,10,4,560038,2,2,3,0,1,5,0,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
