Stop Name,Latitude,Longitude,Num trips in stop,Boothcode,Routes with num trips
IAF Jalahalli East MS Palya,13.06764803,77.54451334,363,29152300,"{'KBS-JEAFS': 1, '401-AB': 5, 'KVSS-JHE': 1, 'YTTMC-MTK': 2, 'RTNPS-ANJM': 2, '401-AE': 7, 'JHC-YHK': 4, 'KMT-NGM': 3, 'D31G-VRP': 2, 'KBS-ANMSP': 1, '502-V': 11, '502-V D31G-VRP': 1, '401-JB': 8, '266-C': 14, '266-E': 9, '266-G': 12, '266-J': 12, '266-M': 11, '266-T': 25, '266-Q KMT-LXP': 3, '271-E': 12, '272-B': 5, '272-E': 20, '291-G': 20, '266-A': 10, '266-B': 12, '266-Q': 13, '266-K': 13, 'KMT-HGV': 7, 'YTTMC-MSP-CHRS': 1, '401-D': 3, '401-Y': 9, '401-MS': 8, '401-J': 5, '401-F': 32, '401-JC YTTMC-BKH': 3, 'YTTMC-YLK-BMES': 1, '266 BEL-HIDF': 1, '401 YTTMC-BMSIT': 1, '271 KBS-BMT45': 8, '271-E KMT-VRS': 5, '401-A NMG-YHKOT': 0, '266 KMT-BMT45': 6, '276 KBS-GMC-BMT45': 6, '401-A JHC-YHK': 2, '501-BH BSK-BMT45': 1, 'MF-23A': 14, '266-J YTTMC-MTK': 1, '401-A PSB-YKHOT': 7, 'YTTMC-PTC': 3}"
Jalahalli East Kendriya Vidyalaya,13.06498301,77.54405737,431,29152300,"{'KBS-JEAFS': 1, '401-AB': 5, 'KVSS-JHE': 1, 'YTTMC-MTK': 2, 'RTNPS-ANJM': 2, '401-AE': 7, 'JHC-YHK': 4, 'KMT-NGM': 3, 'D31G-VRP': 2, 'KBS-ANMSP': 1, '502-V': 11, '502-V D31G-VRP': 1, '401-JB': 8, '266-C': 14, '266-E': 9, '266-G': 12, '266-J': 12, '266-M': 11, '266-T': 25, '266-Q KMT-LXP': 3, '271-E': 12, '272-B': 5, '272-E': 20, '291-G': 20, '266-A': 10, '266-B': 12, '266-Q': 13, '266-K': 13, 'KMT-HGV': 7, 'YTTMC-MSP-CHRS': 1, '401-D': 3, '401-Y': 9, '401-MS': 8, '401-J': 5, '401-F': 32, '401-JC YTTMC-BKH': 3, 'YTTMC-YLK-BMES': 1, '266 BEL-HIDF': 1, 'MF-23': 74, '401 YTTMC-BMSIT': 1, '271 KBS-BMT45': 8, '271-E KMT-VRS': 5, '401-A NMG-YHKOT': 0, '266 KMT-BMT45': 6, '401-A JHC-YHK': 2, '501-BH BSK-BMT45': 1, 'MF-23A': 14, '266-J YTTMC-MTK': 1, 'MEBP-21B': 0, '401-A PSB-YKHOT': 7, 'YTTMC-PTC': 3}"
Kammagondanahalli,13.05489855,77.53475548,187,29152300,"{'ABG-YNRS': 2, '401-AB': 5, 'MBS-17': 7, 'PSS-HCH': 1, '401-AE': 7, 'JHC-YHK': 4, 'PSS-BELF': 2, '271-Q': 30, 'D31G-VRP': 2, '502-V': 11, '502-V D31G-VRP': 1, 'KGGR-KBS': 6, 'PSS-BEML': 3, 'MF-23': 74, 'PSS-BEMLF': 3, 'JHC-BEL-VNS': 1, '401-A NMG-YHKOT': 0, '401-A JHC-YHK': 2, 'MF-23A': 14, 'V-JWSR-BSK': 3, 'JKR-SRSRA': 1, '401-A PSB-YKHOT': 7, 'PSS-SGP': 1}"
Kammagondanahalli Post Office,13.05692506,77.53262915,230,29152300,"{'507-C': 29, 'KRT-ABG': 5, 'YTTMC-RGVC': 1, '271-R': 30, 'PSS-ABG': 4, 'NICE-7A': 5, '270-D': 9, '271-A': 29, '271-G': 14, '271-F': 19, '271-N': 12, '271-P': 11, '271-T': 14, '271-TA': 10, 'KMT-VSD-CKB': 1, '266-D': 14, 'BELF-ABGR-CKB': 2, 'BMT45-JGA': 1, '507--C': 18, '507-C BMT48-DWRKN': 1, 'D34-CSB-KDG': 1}"
Kammagondanahalli Rama Temple,13.06365766,77.53057927,268,29152300,"{'ABG-YNRS': 2, '507-C': 29, 'KRT-ABG': 5, 'YTTMC-RGVC': 1, '271-Q': 30, '271-R': 30, 'PSS-ABG': 4, 'NICE-7A': 5, 'KGGR-KBS': 6, '270-D': 9, '271-A': 29, '271-G': 14, '271-F': 19, '271-N': 12, '271-P': 11, '271-T': 14, '271-TA': 10, 'KMT-VSD-CKB': 1, '266-D': 14, 'BELF-ABGR-CKB': 2, 'BMT45-JGA': 1, '507--C': 18, '507-C BMT48-DWRKN': 1, 'D34-CSB-KDG': 1}"
Kuvempunagara,13.07306159,77.54141808,97,29152300,"{'KBS-SGP': 2, 'KVSS-JHE': 1, '401-N': 7, '401-N DPJN-YHK': 1, 'RNBL-KBS': 2, '297-M': 2, '271-B': 22, '271-C': 17, '266-N': 12, '266-R': 11, 'KMT-KVN2': 2, '266-F': 12, '266-N KMT-MLPH': 2, '272-E BMT45-SBS': 2, 'JKR-SRSRA': 1, 'PSS-SGP': 1}"
Lakshmi Venkateshwara Temple,13.07427689,77.55735836,664,29152300,"{'276 YNRS-VRP': 3, 'YTTMC-OASIS': 1, 'TND-MSP': 1, 'VRP-SMA': 2, '503-A': 10, '500-DE': 18, '401-R': 46, '248-D': 24, 'VRP-YTTMC': 9, '400-V': 7, '401-RA': 8, 'AIT-KHDS-SBS': 2, '276-A': 35, 'MBS-6': 23, 'V-500DE': 26, '401-RB YHK-MTR': 1, '401-RB': 10, '401-K CLO-YHKOT': 4, 'BC-8': 9, 'NICE-7': 3, '276-N': 8, 'MBS-9': 16, '276-E': 24, '276-G': 7, '269-B': 17, '401-BR': 34, '401-MK': 32, '401-RH': 6, '401-BA': 20, '401-BC': 14, '401-B': 42, '401 NLO-YHK': 10, '276-AB': 22, 'VRP-HBLB-BTP': 1, '401-B YNTAEH-YTTMC': 3, '401-K VJN-YHKOT': 2, 'YTTMC-YHKOT': 3, '276-E BMT45-VRP-SBS': 3, '401-K BMT45-KGR': 2, '401-B DPJN-YHKOT': 2, '500-DE VRP-KLNB': 3, 'IAF-HMPN': 2, 'D45 To YNRS': 1, 'D45-BSK': 6, 'V-VRP-CPR': 1, '401RC VRP-BEML5TH': 1, '401-K': 61, 'MB-9 BMT45-ISROL': 1, '276-B BMT-45-VPP': 2, 'MBS-6 BMT45-CVRN': 1, 'V-CSB-VRP': 1, 'V-VRP-BSK': 1, 'V-VRP-CSB': 1, '503-A VRP-KRPGH': 5, '401-K YTTMC-VRP-BMT45': 1, '401-E': 32, '288-E': 22, '378 KGR-ELCW': 2}"
Patel Pillegowda Layout,13.06541934,77.55263776,17,29152300,{'269-B': 17}
Ramachandrapura,13.06205798,77.55113773,116,29152300,"{'375-D': 80, '269-B': 17, '269-A': 11, 'BEMLA-27': 1, 'BELGS-40': 2, 'ITI-01': 2, 'ITPL-2D': 2, 'ITPL-2R': 1}"
Singapura MS Palya,13.07500804,77.53983021,67,29152300,"{'KBS-SGP': 2, '401-N': 7, '401-N DPJN-YHK': 1, '297-M': 2, '271-C': 17, '266-N': 12, '266-R': 11, '266-F': 12, '266-N KMT-MLPH': 2, 'PSS-SGP': 1}"
SRS Mathikere,13.06145312,77.53105469,268,29152300,"{'ABG-YNRS': 2, '507-C': 29, 'KRT-ABG': 5, 'YTTMC-RGVC': 1, '271-Q': 30, '271-R': 30, 'PSS-ABG': 4, 'NICE-7A': 5, 'KGGR-KBS': 6, '270-D': 9, '271-A': 29, '271-G': 14, '271-F': 19, '271-N': 12, '271-P': 11, '271-T': 14, '271-TA': 10, 'KMT-VSD-CKB': 1, '266-D': 14, 'BELF-ABGR-CKB': 2, 'BMT45-JGA': 1, '507--C': 18, '507-C BMT48-DWRKN': 1, 'D34-CSB-KDG': 1}"
Vidyaranyapura 1st Block,13.07009147,77.55539641,419,29152300,"{'VRP-SMA': 2, 'VRP-BEL': 2, '503-A': 10, 'PTH-VRP-KBS': 4, '500-DE': 18, '401-R': 46, '401-KA': 3, '248-D': 24, 'VRP-YTTMC': 9, '401-RA': 8, 'MBS-6': 23, 'V-500DE': 26, '401-RB YHK-MTR': 1, 'NICE-7': 3, '276-N': 8, 'MBS-9': 16, '276-G': 7, '401-BA': 20, '401-B': 42, 'VRP-HBLB-BTP': 1, '401-B YNTAEH-YTTMC': 3, '276 BMT45-VRP-KBS': 4, '276 BMT45-VRP-KMT': 4, '276-E BMT45-VRP-SBS': 3, '401-K BMT45-KGR': 2, '500-DE VRP-KLNB': 3, 'IAF-HMPN': 2, 'D45 To YNRS': 1, 'D45-BSK': 6, 'V-VRP-CPR': 1, '401RC VRP-BEML5TH': 1, '401-K': 61, 'MB-9 BMT45-ISROL': 1, '276-B BMT-45-VPP': 2, 'MBS-6 BMT45-CVRN': 1, 'V-VRP-BSK': 1, 'V-VRP-CSB': 1, '503-A VRP-KRPGH': 5, '401-E': 32, '378 KGR-ELCW': 2}"
Vidyaranyapura 3rd Block,13.07235877,77.55643845,404,29152300,"{'VRP-SMA': 2, '503-A': 10, '500-DE': 18, '401-R': 46, '248-D': 24, 'VRP-YTTMC': 9, '400-V': 7, '401-RA': 8, 'MBS-6': 23, 'V-500DE': 26, '401-RB YHK-MTR': 1, '276-N': 8, 'MBS-9': 16, '276-G': 7, '401-BA': 20, '401-B': 42, 'VRP-HBLB-BTP': 1, '401-B YNTAEH-YTTMC': 3, '276-E BMT45-VRP-SBS': 3, '401-K BMT45-KGR': 2, '500-DE VRP-KLNB': 3, 'IAF-HMPN': 2, 'D45 To YNRS': 1, 'D45-BSK': 6, '401RC VRP-BEML5TH': 1, '401-K': 61, 'MB-9 BMT45-ISROL': 1, '276-B BMT-45-VPP': 2, 'MBS-6 BMT45-CVRN': 1, 'V-VRP-CSB': 1, '503-A VRP-KRPGH': 5, '401-E': 32, '378 KGR-ELCW': 2}"
Vishweshwaraiah Enclave,13.06695826,77.53214031,14,29152300,"{'273-J': 13, 'D34-CSB-KDG': 1}"
WIMAC Junction,13.06870945,77.52992883,255,29152300,"{'ABG-YNRS': 2, '507-C': 29, 'KRT-ABG': 5, '271-Q': 30, '271-R': 30, 'PSS-ABG': 4, 'NICE-7A': 5, 'KGGR-KBS': 6, '270-D': 9, '271-A': 29, '271-G': 14, '271-F': 19, '271-N': 12, '271-T': 14, '271-TA': 10, 'KMT-VSD-CKB': 1, '266-D': 14, 'BELF-ABGR-CKB': 2, 'BMT45-JGA': 1, '507--C': 18, '507-C BMT48-DWRKN': 1}"
Abbigere,13.07699663,77.52568625,120,29152165,"{'ABG-YNRS': 2, '507-C': 29, 'KRT-ABG': 5, 'PSS-ABG': 4, 'NICE-7A': 5, '270-D': 9, '271-A': 29, '266-D': 14, 'BELGS-17': 2, '271-TA BMT45-LXP-KGG': 2, '507--C': 18, '507-C BMT48-DWRKN': 1}"
BEL Circle,13.04508407,77.55670088,3010,29152305,"{'ABG-YNRS': 2, '276 YNRS-VRP': 3, 'BELGS-56': 1, 'PHS-34': 15, '401-RD': 19, 'YTTMC-KRP': 5, 'YTTMC-OASIS': 1, 'YHKOT-TMK-KMT': 5, 'YTTMC-DSH': 3, 'SBS-BEL': 0, 'KBS-JEAFS': 1, 'YHKOT-YTTMC': 8, 'VRP-SMA': 2, 'ITPL-PSS': 3, '502-L': 16, 'VRP-BEL': 2, 'ACC B-56': 2, 'GGMC-MRH': 1, '503-A': 10, 'CJP-TNF': 5, '500-QD': 30, 'PTH-VRP-KBS': 4, '502-DA': 6, '500-DE': 18, '401-R': 46, '502-A': 42, 'SHRN-DPJN': 1, '500-BC': 17, 'ABP-BSK': 9, '507-C': 29, '501-C': 43, 'MBS-17': 7, '500-QG': 41, '501-A': 38, '500-DG': 10, 'SBS-BELF': 0, '401-KA': 3, 'BEMLA-2': 3, '283-D': 3, 'KRT-ABG': 5, 'HMTCLUB-RMCPF': 1, 'KBS-SGP': 2, '273 PSS-KMT': 2, '248-D': 24, 'VRP-YTTMC': 9, 'HBL-YTTMC': 6, 'YTTMC-VRP': 9, '501-BH': 24, 'YTTMC-MTK': 2, 'YTTMC-RGVC': 1, '502-D': 19, '500-Q': 38, '502-E': 48, 'CLO-HBL': 4, 'RTNPS-ANJM': 2, '501-L': 13, '502-A GNP-KTP-MRHB': 3, 'GNP-HBL': 2, 'HBL-KGR': 3, 'YPR-BEL': 3, 'V-500BC': 34, '501-C HBL-CLO': 6, 'BTP-ITPL': 7, '501-B': 7, 'PSS-BELF': 2, '276-P': 6, 'ASK-GGP-KRP': 3, '502-C': 20, 'KRP-PSB': 10, '401-RA': 8, '501-C HBL-GBV': 2, 'AIT-KHDS-SBS': 2, 'KMT-NGM': 3, 'DBDR-SBS': 5, '271-Q': 30, '271-R': 30, 'BEL-STH': 2, '276-A': 35, '401-N': 7, '401-N DPJN-YHK': 1, 'CVRN-HBL-BEL': 3, 'V-500DE': 26, '275-B KBS-YTTMC': 1, '501-C GBLV-HBL': 2, 'KBS-ANMSP': 1, 'V-502G': 25, 'V-276': 12, 'RNBL-KBS': 2, 'SBS-DBDR': 5, '401-RB YHK-MTR': 1, 'HBL-ACIT': 1, '401-RB': 10, '401-K CLO-YHKOT': 4, '501 KGR-CNSD': 2, 'BC-8': 9, 'MNH-HBL': 2, 'KDG-BEL-YTTMC': 5, '502-A MRHB-KST': 7, 'HBL-GGP-SMH-CLO': 2, 'NLO-HBL-KRP': 1, 'KRP-HBL-NLO': 1, 'HSK-BEL': 4, 'BEL-HSK': 1, 'CSB-SDP': 3, 'GKVK-KGR': 2, 'GKVK-ANP': 2, '501 KGR-ITPL': 2, 'D10G-BELC': 1, 'CJP-ELCW': 1, 'JKLO-NML': 5, '500-QK': 28, 'RICHPFO-BELC-JHC': 1, 'YTTMC-MTK-KDG': 3, 'KRPGH-BELF': 3, '500-BA': 21, '401-JB': 8, 'NICE-7': 3, 'BSK-MNH': 2, '276-N': 8, 'MBS-9': 16, 'PTH-BSK': 3, 'VNH-VRP': 1, 'YHK-MSP-VTTMC': 1, '500-DJ': 12, '502-CT': 27, '276-B': 13, '500-AC': 9, 'RTNPS-HBL-CJP': 1, 'YSTF-YTTMC': 4, '500-DJ YTTMC-CSB': 1, 'PSS-GGP-KRPGH': 3, '276-E': 24, 'SGH-CSB-BEL': 2, 'KRPGH-GGP-PSS': 5, 'KGGR-KBS': 6, '276-G': 7, '282-C': 9, '273-C': 42, '273-E': 9, '273-F': 28, '273-J': 13, '266-C': 14, '266-E': 9, '266-G': 12, '266-J': 12, '266-M': 11, '266-T': 25, '266-Q KMT-LXP': 3, '276-AB BMT45-DBH': 1, '275-A': 12, '275-C': 26, '297-M': 2, '362-C': 39, '270-A': 18, '270-D': 9, '270 SBS-PSS': 5, '270-S': 17, '375-D': 80, '269-B': 17, 'KBS-BELC': 2, 'KBS-MTK-BELF': 3, '271-A': 29, '271-B': 22, '271-C': 17, '271-E': 12, '271-G': 14, '271-F': 19, '271-N': 12, '271-P': 11, '271-T': 14, '271-TA': 10, '272-B': 5, '272-E': 20, '291-G': 20, '266-A': 10, '266-B': 12, '266-N': 12, '266-Q': 13, '269-A': 11, '266-K': 13, '266-R': 11, 'KMT-HGV': 7, 'KMT-KVN2': 2, '264-A': 17, 'YTTMC-MSP-CHRS': 1, 'KMT-VSD-CKB': 1, 'YTTMC-ITIC': 1, 'ELC-BEL': 1, 'BEL-ATB': 2, 'SNBS-VRP': 2, 'HBL-BEL-SAPTC': 1, '401-D': 3, '401-BR': 34, '401-BK SKN-DPJN': 1, '401-Y': 9, '401-MK': 32, '401-BK': 15, '401-GV': 6, '401-MS': 8, '401-RH': 6, '401-BA': 20, '401-BC': 14, '401-B': 42, '401-J': 5, '401 NLO-YHK': 10, '401-B YHKOT-MSP-HPN': 6, '60-L VTTMC-EASTEND': 2, '266-F': 12, '401-F': 32, 'PSS-BEML': 3, 'ITPL-6G': 4, '401-AR': 13, 'CAPGR-23': 1, '500-DP': 4, 'KMT-MDH': 1, '273-B': 21, '266-D': 14, 'V-510': 4, '401-T': 8, 'V-500G': 4, 'V-HBL-BEL-YBS': 1, '401-JC YTTMC-BKH': 3, '501-CD': 7, 'SVG-1': 0, 'CAPGR-9': 2, 'V-KRP-HBL-GGP': 3, 'YTTMC-YLK-BMES': 1, '501-A DPN-HBL': 1, '401 YTTMC-GGC': 1, 'ISROM-1': 4, '266 BEL-HIDF': 1, 'KBS-YPRTL-BELF': 2, 'YTTMC-MTK-BELF': 3, 'BELF-ABGR-CKB': 2, 'YRS-MRK-BELF': 1, 'YHK-YTTMC-PSB': 5, 'MF-29': 15, '8thMil-BEMLF': 1, 'PSS-BEMLF': 3, '500 CAPG-KGR': 1, 'SJHS-2': 2, '501 KGR-CAPGPS': 1, '500B- YTTMC-BWTCD': 2, 'BTP-29A': 2, '276-AB': 22, '401-B YTTMC-DBH': 2, 'SOPHIYA-4': 2, 'JHC-BEL-VNS': 1, 'VNS-HBL-CJP': 2, 'YRS-BELC-VNS': 1, 'VNS-6': 2, 'HBLB-BELF': 2, 'SBS-MSR-BELF': 2, '500-B GSF-CAPGR': 2, 'ISROM-3': 3, 'ISROKN-4': 2, 'BEMLA-21': 6, 'BELGS-45': 3, 'KRPGH-RMN-BELF': 1, '276 KBS-BELF': 2, '273 BELF-PSS': 1, 'BTP-22': 3, 'BTP-22A': 4, 'VRP-HBLB-BTP': 1, 'BTP-27A': 2, 'ITPL-6H': 3, 'VCS-ORRCA-126 SAPTC-ORRCA': 0, 'VCS-MEBP-46 SPGC-MEBP': 1, 'ITPL-6B': 2, 'ITI-01': 2, 'VCS-ORRCA-010 GGP-ORRCA': 1, 'KWSCALLBUS-3': 1, '323-H': 11, 'ITI-02': 2, 'ITPL-2D': 2, 'ITPL-2R': 1, 'CSB-MRH-BEL': 1, 'MNKL-TNF-GGP': 1, 'BELF-YPR': 1, '401 YTTMC-BMSIT': 1, 'BMSIT-1': 3, '401-B YNTAEH-YTTMC': 3, '258-CB BELF-YTTMC-NMG': 1, 'BMT45-KMT': 2, '401-K KGR-BELC': 1, '401-K VJN-YHKOT': 2, 'YTTMC-YHKOT': 3, '271 KBS-BMT45': 8, '271 BMT45-KBS': 3, '276 BMT45-VRP-KBS': 4, '276 BMT45-VRP-KMT': 4, '276-E BMT45-VRP-SBS': 3, '401 BMT45-YTTMC': 2, '401-K BMT45-KGR': 2, 'V-HBL-BELC-KGHB-JWSR': 0, 'BMT10-BHEL': 1, 'CAPGS-6': 2, 'BTP-29': 2, '266-N KMT-MLPH': 2, '271-E KMT-VRS': 5, '500-DG NMG-HBLB': 1, '502-C PSB-KRPG': 1, '502-C NMG-KRPGH': 0, '502-C ASK-KRPGH': 1, '401-B DPJN-YHKOT': 2, '401-B RPCLO-VRP': 1, 'VJNTTMC-YTTMC-HNPB': 1, '271 KBS-BELF': 2, 'V-500 G': 8, 'V-JHC-BEL-HBL-TNF-KRP': 1, '500-DG NML-JKLOA': 2, '500-DG NMG-KRPRS': 2, '500-DG DSP-KRPRS': 2, '502-C PSB-GGP-KRP': 1, '502-C DSP-GGP-KRP': 1, '507-PS KRP-PSS': 2, '266 KMT-BMT45': 6, '276 KBS-GMC-BMT45': 6, '500-DE VRP-KLNB': 3, 'BELF-GGMC-JHC-CKB': 1, '500-DM UFLY': 13, 'CJP-ELCW UFLY': 2, 'VCS-TATA ELEXI-05 8th Mile-TELEX': 1, 'MF-4': 15, '500-DM': 19, 'IAF-HMPN': 2, '401-A BELC-SMS': 1, 'D45 To YNRS': 1, 'D45-BSK': 6, '501-BH BSK-BMT45': 1, 'V-VRP-CPR': 1, 'V-MSP-HBL': 2, '500-B CVB-MRHB': 1, '401 YSTF-YTTMC': 2, 'BELF-NES-DBP': 1, '401RC': 12, '401RC BMT45-BEML5': 2, '401MC BMT45-KGR': 2, '501C KGR-HBLB-PTH': 2, '500-QB': 10, '507-P': 23, '507P NGWJ-PSBS': 5, '401RC VRP-BEML5TH': 1, '500QG KRPRS-GGP-YTTMC': 3, '401-K': 61, 'CS-VRP-BMTC': 3, 'KMS-TNF-GGP': 2, 'BMT45-GMC-NSH': 3, '502CT BMT48-GGP': 2, 'BMT45-GMC-BPS': 2, '401 PTMTL-YTTMC': 1, 'MB-9 BMT45-ISROL': 1, 'BEML A-21': 1, '500QK-CJP-KLKC': 2, '500-Q BMT48-CJP': 1, 'VCS-MEBP-25 KGRRO-MEBP': 1, '401 YHKPS-YTTMC': 1, 'D35G-BHL': 1, '266-J YTTMC-MTK': 1, 'V-CSB-VRP': 1, '507-C YPRS-KRPG': 2, 'V-500DA THL-CSB': 2, 'V-VRP-BSK': 1, '501-A ESML-KGR': 1, '501-C JGF-HBLB': 1, 'V-JWSR-BSK': 3, '501-NH': 5, 'CLO-NBC-SMH-HBL': 1, 'V-VRP-CSB': 1, 'MTR-07 NEA-MTR': 1, 'MRPL-BELC': 0, 'V-TVS-JHC-HBL': 1, '507--C': 18, '507-C BMT48-DWRKN': 1, '507-C BMT45-KRPGH': 1, '500-B KVS-KRPRS': 2, '500QG': 37, '500-DG BMT10-GGP-JHC': 2, '503-A VRP-KRPGH': 5, '401-K YTTMC-VRP-BMT45': 1, '502-G BMT45-GMC-ITPL': 1, '507--PS': 0, '500-BA YTTMC-YRS-MRHB': 1, '502CT GGP-BMT48': 5, '272-E BMT45-SBS': 2, 'BEL-KBS-CPR': 1, '401-E': 32, 'VDS-VRP': 0, 'MEBP-21B': 0, '378 KGR-ELCW': 2, '507-A': 26, '290-Y': 11, '242-H': 8, 'MTR-38': 2, 'YTTMC-PTC': 3, 'D10G-BSK': 3, '507-B': 23, '285-CA NES-JKBH': 1}"
BEL Factory,13.04894003,77.56032765,152,29152305,"{'BELGS-25': 1, 'BELGS-49': 1, 'BELGS-52': 2, 'BEL-VRP': 2, 'BELGS-10': 3, 'BELGS-16': 2, 'BELGS-23': 4, 'BELGS-57': 5, 'BELGS-8': 2, 'SBS-BELF': 0, 'BELGS-34': 0, 'CS-ULS-BELF': 1, 'YPR-BEL': 3, 'PSS-BELF': 2, 'BEL-STH': 2, 'KRPGH-BELF': 3, 'CS-KTGH-BEL': 1, 'BELGS-13': 2, 'SGH-CSB-BEL': 2, 'KBS-MTK-BELF': 3, 'BELGS-44': 3, 'BELGS-1': 1, 'BELGS-35': 0, 'BELGS-7': 2, 'BELGS-37': 2, 'BEL-47': 2, 'BELGS-28': 2, 'BELGS-39': 2, 'BELGS-29': 4, 'BELGS-21': 2, 'BELGS-50': 3, '266 BEL-HIDF': 1, 'BELF-VRP': 2, 'KBS-YPRTL-BELF': 2, 'YTTMC-MTK-BELF': 3, 'BELF-ABGR-CKB': 2, 'YRS-MRK-BELF': 1, 'BELGS-19': 2, 'BELGS-53': 3, 'BELGS-22': 1, 'BELGS-51': 2, 'HBLB-BELF': 2, 'SBS-MSR-BELF': 2, 'BELGS-55': 3, 'BELGS-3': 2, 'BELGS-17': 2, 'BELGS-6': 2, 'BELGS-18': 2, 'BELGS-26': 3, 'BELGS-33': 0, 'BELGS-45': 3, 'BELGS-46': 2, 'KRPGH-RMN-BELF': 1, 'BELGS-48': 3, '276 KBS-BELF': 2, 'BELGS-24': 2, 'BELGS-42': 4, 'BELGS-54': 2, 'BELGS-27': 2, '273 BELF-PSS': 1, 'BELGS-14': 2, 'BELGS-41': 2, 'BELGS-38': 2, 'BELGS-32': 2, 'BELGS-40': 2, 'CSB-MRH-BEL': 1, 'BELGS-43': 3, 'BELF-YPR': 1, '258-CB BELF-YTTMC-NMG': 1, '271 KBS-BELF': 2, 'BELGS-15': 2, 'BELF-GGMC-JHC-CKB': 1, 'BELF-NES-DBP': 1, 'BELGS--11': 2, 'BEL GS-9': 2, 'CS-BEL-DNSC': 1}"
BEL Hospital,13.05041627,77.55761601,688,29152305,"{'276 YNRS-VRP': 3, 'BEL-VRP': 2, 'YTTMC-OASIS': 1, 'VRP-SMA': 2, 'VRP-BEL': 2, '503-A': 10, 'PTH-VRP-KBS': 4, '500-DE': 18, '401-R': 46, 'SHRN-DPJN': 1, '401-KA': 3, '248-D': 24, 'VRP-YTTMC': 9, 'YTTMC-VRP': 9, '276-P': 6, '401-RA': 8, 'AIT-KHDS-SBS': 2, '276-A': 35, 'V-500DE': 26, 'V-276': 12, '401-RB YHK-MTR': 1, '401-RB': 10, '401-K CLO-YHKOT': 4, 'BC-8': 9, 'NICE-7': 3, '276-N': 8, 'MBS-9': 16, 'VNH-VRP': 1, '276-B': 13, '276-E': 24, '276-G': 7, 'SNBS-VRP': 2, '401-BR': 34, '401-BK SKN-DPJN': 1, '401-MK': 32, '401-BK': 15, '401-RH': 6, '401-BA': 20, '401-BC': 14, '401-B': 42, '401 NLO-YHK': 10, 'BELF-VRP': 2, '276-AB': 22, '401-B YTTMC-DBH': 2, 'VRP-HBLB-BTP': 1, '323-H': 11, '401-B YNTAEH-YTTMC': 3, '401-K VJN-YHKOT': 2, 'YTTMC-YHKOT': 3, '276 BMT45-VRP-KBS': 4, '276 BMT45-VRP-KMT': 4, '276-E BMT45-VRP-SBS': 3, '401-K BMT45-KGR': 2, '401-B DPJN-YHKOT': 2, '401-B RPCLO-VRP': 1, '500-DE VRP-KLNB': 3, 'IAF-HMPN': 2, 'D45 To YNRS': 1, 'D45-BSK': 6, 'V-VRP-CPR': 1, '401RC VRP-BEML5TH': 1, '401-K': 61, 'MB-9 BMT45-ISROL': 1, 'V-CSB-VRP': 1, 'V-500DA THL-CSB': 2, 'V-VRP-BSK': 1, 'V-VRP-CSB': 1, '503-A VRP-KRPGH': 5, '401-K YTTMC-VRP-BMT45': 1, '401-E': 32, 'VDS-VRP': 0, '378 KGR-ELCW': 2}"
